Highlight region,Use Me,City,Colors,Country,Customer Name,Discount,Latitude,Longitude,Make,Model Year,Model,Number of Records,Order ID,Price,Profit,Purchase Date,Region,State,Zip Code
False,Bowie,Bowie,Yellow,United States,Martina Terrey,0.14,38.8336,-76.8777,Mercedes-Benz,2015,C-Class,1,328,25943,12892,7/18/2016,East,Maryland,20719
False,Detroit,Detroit,Yellow,United States,Berenice Carvil,0.05,42.2399,-83.1508,Saturn,2015,VUE,1,791,91704,47490,7/18/2017,East,Michigan,48275
False,Jefferson City,Jefferson City,Yellow,United States,Miner McVaugh,0.42,38.5309,-92.2493,Nissan,2015,GT-R,1,872,55267,40503,4/17/2016,Central,Missouri,65110
False,Omaha,Omaha,Yellow,United States,Melanie Dominico,0.46,41.2338,-96.0495,Ford,2015,Fusion,1,611,42968,3611,10/5/2015,Central,Nebraska,68124
False,New York City,New York City,Yellow,United States,Sydelle Eynald,0.05,40.7808,-73.9772,BMW,2015,M5,1,166,21391,11915,1/2/2016,East,New York,10079
False,Albany,Albany,Yellow,United States,Corette Gobat,0.44,42.6149,-73.9708,Dodge,2015,Avenger,1,282,58896,13308,8/15/2018,East,New York,12262
False,Cincinnati,Cincinnati,Yellow,United States,Shelba Steart,0.28,39.2692,-84.3307,Mercedes-Benz,2015,R-Class,1,249,74594,15794,3/1/2017,East,Ohio,45249
False,Oklahoma City,Oklahoma City,Yellow,United States,Helyn Frankcombe,0.84,35.5514,-97.4075,Dodge,2015,Ram 3500,1,705,74311,12820,12/24/2017,South,Oklahoma,73190
False,Anderson,Anderson,Yellow,United States,Joseito Rivelon,0.01,34.5271,-82.7087,Hyundai,2015,Santa Fe,1,867,10596,11659,2/20/2016,South,South Carolina,29625
False,Charleston,Charleston,Yellow,United States,Nara McMechan,0.84,32.7976,-79.9493,Kia,2015,Sedona,1,777,42367,10289,1/30/2016,South,South Carolina,29403
False,Columbia,Columbia,Yellow,United States,Cozmo Scough,0.44,34.006,-80.9708,Nissan,2015,Xterra,1,337,83840,9960,2/3/2017,South,South Carolina,29220
False,Houston,Houston,Yellow,United States,Kassi Lincke,0.16,29.6218,-95.4819,BMW,2015,X3,1,569,92007,13395,10/6/2018,South,Texas,77085
False,Dallas,Dallas,Yellow,United States,Nathanil Tick,0.28,32.7887,-96.7676,Dodge,2015,Ram 3500,1,560,10499,28078,6/14/2018,South,Texas,75226
False,San Antonio,San Antonio,Yellow,United States,Chance Ceely,0.1,29.4375,-98.4616,Ford,2015,F450,1,153,75112,14523,10/9/2015,South,Texas,78265
False,Dallas,Dallas,Yellow,United States,Cleve Still,0.03,32.7673,-96.7776,Lexus,2015,IS,1,738,83747,20684,4/8/2017,South,Texas,75367
False,Dallas,Dallas,Yellow,United States,Nathanael Gammell,0.23,32.69,-96.9177,Toyota,2015,RAV4,1,503,77184,652,3/8/2016,South,Texas,75236
False,Manassas,Manassas,Yellow,United States,Lynn Ellerbeck,0.57,38.7202,-77.4391,Buick,2015,LaCrosse,1,864,90899,6996,2/22/2016,East,Virginia,22111
True,Northridge,Northridge,Black,United States,Issy Ivison,0.76,33.7866,-118.2987,MINI,2015,Cooper,1,593,65044,927,6/4/2018,West,California,91328
False,Washington,Washington,Black,United States,Josie Klammt,0.08,38.8933,-77.0146,Acura,2015,TSX,1,163,54271,17566,3/19/2015,East,District of Columbia,20268
False,Washington,Washington,Black,United States,Olympe Causley,0.67,38.8976,-77.027,BMW,2015,X6 M,1,237,65401,17618,10/22/2016,East,District of Columbia,20530
False,Washington,Washington,Black,United States,Suzi Secker,0.33,38.884,-77.0221,Infiniti,2015,G,1,630,70493,12940,3/22/2018,East,District of Columbia,20414
False,Washington,Washington,Black,United States,Hagen Bagnell,0.26,38.8667,-77.0166,Pontiac,2015,Vibe,1,745,35110,44360,4/1/2018,East,District of Columbia,20319
False,Pensacola,Pensacola,Black,United States,Jacky Corn,0.26,30.6143,-87.2758,Jeep,2015,Commander,1,154,51109,0,9/11/2018,South,Florida,32575
False,Alpharetta,Alpharetta,Black,United States,Merrick Sellman,0.24,34.0268,-84.2422,Audi,2015,S5,1,663,61724,10144,5/23/2016,South,Georgia,30022
False,Atlanta,Atlanta,Black,United States,Charlotta Partner,0.44,33.8444,-84.474,Honda,2015,Pilot,1,934,20878,46239,12/13/2017,South,Georgia,30386
False,Chicago,Chicago,Black,United States,Bron McGinney,0.54,41.8784,-87.633,Chevrolet,2015,Colorado,1,576,69833,15006,7/21/2017,Central,Illinois,60604
False,Fort Wayne,Fort Wayne,Black,United States,Abie Cartlidge,0.18,41.0938,-85.0707,Pontiac,2015,G3,1,580,89284,59691,1/16/2018,East,Indiana,46852
False,South Bend,South Bend,Black,United States,Saidee Grigorian,0.2,41.5968,-86.293,Pontiac,2015,Vibe,1,846,44376,13015,11/30/2016,East,Indiana,46699
False,Shreveport,Shreveport,Black,United States,Kaiser Hirth,0.36,32.3401,-93.6092,Cadillac,2015,CTS,1,838,71629,43918,2/25/2016,South,Louisiana,71115
False,Lansing,Lansing,Black,United States,Aurilia Fache,0.25,42.7371,-84.5244,Ford,2015,Crown Victoria,1,936,98759,2956,5/11/2018,East,Michigan,48912
True,Las Vegas,Las Vegas,Black,United States,Wyndham Irnys,0.28,35.9279,-114.9721,Mazda,2015,RX-8,1,749,23443,5479,9/16/2017,West,Nevada,89155
False,Brooklyn,Brooklyn,Black,United States,Nerti Oertzen,0.58,40.6451,-73.945,Chevrolet,2015,Silverado,1,423,67843,15619,1/1/2018,East,New York,11247
False,Cincinnati,Cincinnati,Black,United States,Dru Giamuzzo,0.21,39.1092,-84.6108,Ford,2015,Flex,1,685,64069,2106,8/16/2017,East,Ohio,45238
False,Columbus,Columbus,Black,United States,Elinor Mauser,0.43,40.081,-82.9383,GMC,2015,Savana 2500,1,272,17109,43503,10/15/2016,East,Ohio,43231
False,Memphis,Memphis,Black,United States,Raimund Tyer,0.02,35.0664,-89.9921,Audi,2015,A4,1,557,82814,44182,9/8/2018,South,Tennessee,38131
False,Chattanooga,Chattanooga,Black,United States,Melonie Ruusa,0.73,35.0942,-85.1757,Lexus,2015,ES,1,128,99962,41288,8/10/2015,South,Tennessee,37416
False,Conroe,Conroe,Black,United States,Teena Bissiker,0.06,30.2906,-95.3832,BMW,2015,M3,1,123,15177,2698,3/18/2018,South,Texas,77305
True,San Jose,San Jose,Black,United States,Petronella Wondraschek,0.78,37.2458,-121.8306,Cadillac,2015,Escalade,1,873,78361,6305,11/17/2017,West,California,95123
True,Palo Alto,Palo Alto,Black,United States,Roxanne MacHoste,0.29,37.1894,-121.7053,Ford,2015,E-Series,1,431,74767,1838,1/1/2018,West,California,94302
True,Burbank,Burbank,Black,United States,Ketty Goodyear,0.56,34.169,-118.3442,GMC,2015,Sierra 1500,1,411,45960,9364,1/18/2016,West,California,91505
True,Pasadena,Pasadena,Black,United States,Emelia Thickett,0.17,33.7866,-118.2987,Hyundai,2015,Tucson,1,720,58232,40760,10/8/2018,West,California,91109
True,San Francisco,San Francisco,Black,United States,Thelma Dallow,0.52,37.7864,-122.3892,Mercedes-Benz,2015,R-Class,1,877,42401,3331,5/6/2017,West,California,94105
False,Bridgeport,Bridgeport,Black,United States,Rudie Stobie,0.14,41.3089,-73.3637,Lexus,2015,RX,1,848,20692,26211,1/1/2018,East,Connecticut,06673
False,Washington,Washington,Black,United States,Filberte McGrorty,0.15,38.8933,-77.0146,Dodge,2015,Journey,1,685,24742,3330,12/21/2018,East,District of Columbia,20226
False,Augusta,Augusta,Black,United States,Hedvig Cattonnet,0.66,33.386,-82.091,Chevrolet,2015,Malibu,1,875,24025,18548,3/8/2016,South,Georgia,30911
False,Marietta,Marietta,Black,United States,Dale Prangle,0.86,34.0378,-84.5038,Chrysler,2015,Town & Country,1,811,97430,21251,8/7/2017,South,Georgia,30066
False,Atlanta,Atlanta,Black,United States,Kurt Lezemere,0.11,33.8444,-84.474,Land Rover,2015,Range Rover Sport,1,176,30618,1164,6/6/2015,South,Georgia,30301
False,Evansville,Evansville,Black,United States,Charita Bonallack,0.12,37.929,-87.6604,Buick,2015,Enclave,1,4,53295,14974,12/10/2017,East,Indiana,47712
False,Watertown,Watertown,Black,United States,Giraud Beresford,0.18,42.37,-71.1773,GMC,2015,Sierra 3500,1,56,11775,17030,9/9/2017,East,Massachusetts,02472
False,Kansas City,Kansas City,Black,United States,Ailina Breitler,0.76,39.035,-94.3567,Dodge,2015,Caliber,1,644,56265,10211,8/27/2018,Central,Missouri,64187
False,Trenton,Trenton,Black,United States,Caspar Sarll,0.86,40.2204,-74.7622,Maybach,2015,57,1,240,27298,48346,7/19/2015,East,New Jersey,08608
False,Trenton,Trenton,Black,United States,Burton Scogin,0.08,40.2204,-74.7622,Subaru,2015,Legacy,1,822,84782,16058,9/28/2016,East,New Jersey,08608
False,New York City,New York City,Black,United States,Trish Kittless,0.16,40.7808,-73.9772,Toyota,2015,Matrix,1,982,27343,3735,10/10/2017,East,New York,10090
False,Grand Forks,Grand Forks,Black,United States,Lavina Placide,0.02,47.9335,-97.3944,Aptera,2015,Type-1h,1,390,67717,51933,1/12/2016,Central,North Dakota,58207
False,Akron,Akron,Black,United States,Clerissa Tortice,0.35,41.1002,-81.6443,Lexus,2015,RX Hybrid,1,1,83080,6000,4/3/2015,East,Ohio,44321
False,Tulsa,Tulsa,Black,United States,Jackie Denkin,0.25,36.0467,-95.8841,BMW,2015,X6 M,1,497,37148,11833,9/8/2016,South,Oklahoma,74133
False,Pittsburgh,Pittsburgh,Black,United States,Antin MacIlhagga,0.56,40.4344,-80.0248,Ford,2015,Expedition EL,1,674,89051,26156,2/6/2017,East,Pennsylvania,15286
False,Anderson,Anderson,Black,United States,Virgie Obell,0.23,34.5271,-82.7087,Hyundai,2015,Genesis,1,367,98304,56410,1/17/2017,South,South Carolina,29625
False,San Antonio,San Antonio,Black,United States,Onofredo Douche,0.26,29.3875,-98.5245,Suzuki,2015,Equator,1,892,53876,8914,10/16/2017,South,Texas,78225
True,Salt Lake City,Salt Lake City,Black,United States,Alexa Martinetto,0.67,40.7286,-111.6627,Audi,2015,A5,1,562,49698,8505,9/15/2018,West,Utah,84152
False,Milwaukee,Milwaukee,Black,United States,Elenore Permain,0.42,42.9559,-87.9933,Audi,2015,Q5,1,586,31559,2569,11/1/2016,Central,Wisconsin,53220
False,Little Rock,Little Rock,Yellow,United States,Levey Staton,0.11,34.7519,-92.3925,Ford,2015,F-Series,1,914,73192,16127,5/20/2017,South,Arkansas,72222
True,Glendale,Glendale,Yellow,United States,Had Balsillie,0.4,33.7866,-118.2987,Ford,2015,E350,1,432,67349,19486,4/25/2018,West,California,91210
False,Atlanta,Atlanta,Yellow,United States,Borg Leebeter,0.89,33.8444,-84.474,Aston Martin,2015,DBS,1,539,68885,20325,6/9/2015,South,Georgia,30380
False,Columbus,Columbus,Yellow,United States,Emory Fenney,0.81,32.5161,-84.9785,Jeep,2015,Grand Cherokee,1,851,97537,4120,2/29/2016,South,Georgia,31904
False,Indianapolis,Indianapolis,Yellow,United States,Dacy Cawkwell,0.42,39.8326,-86.0836,Cadillac,2015,STS,1,231,21863,24914,6/23/2017,East,Indiana,46226
False,Terre Haute,Terre Haute,Yellow,United States,Zebulon Itscowics,0.85,39.4336,-87.4101,Chevrolet,2015,Traverse,1,351,33937,27152,10/10/2018,East,Indiana,47812
False,Wichita,Wichita,Yellow,United States,Ivor Jzhakov,0.73,37.7667,-97.2805,Chevrolet,2015,Cobalt,1,529,61154,12659,8/11/2015,Central,Kansas,67220
False,Louisville,Louisville,Yellow,United States,Myles Blaasch,0.3,38.189,-85.6768,Lexus,2015,ES,1,850,10963,25286,2/21/2016,East,Kentucky,40250
False,Louisville,Louisville,Yellow,United States,Carmella Halso,0.49,38.189,-85.6768,Toyota,2015,Yaris,1,992,64056,33845,3/7/2015,East,Kentucky,40233
False,Shreveport,Shreveport,Yellow,United States,Candida Calafato,0.89,32.4589,-93.7143,Volvo,2015,C70,1,108,22760,13860,8/14/2015,South,Louisiana,71105
False,Saint Cloud,Saint Cloud,Yellow,United States,Cyndie Buttriss,0,45.5289,-94.5933,Lamborghini,2015,Gallardo,1,986,75529,14938,5/7/2018,Central,Minnesota,56398
False,Hattiesburg,Hattiesburg,Yellow,United States,Carmelina Baldry,0.26,31.1721,-89.2948,Mercury,2015,Mariner,1,651,75279,934,8/6/2016,South,Mississippi,39404
False,Fayetteville,Fayetteville,Yellow,United States,Morgen Varian,0.73,35.056,-78.9047,Chevrolet,2015,Malibu,1,550,23562,13966,4/2/2018,South,North Carolina,28305
False,Durham,Durham,Yellow,United States,Silvanus Archambault,0.02,36.0512,-78.8577,Maybach,2015,57,1,966,47110,29664,9/18/2015,South,North Carolina,27717
False,Canton,Canton,Yellow,United States,Dari Beeres,0.33,40.7911,-81.4169,Subaru,2015,Impreza WRX,1,420,82664,15541,7/28/2015,East,Ohio,44710
True,Portland,Portland,Yellow,United States,Yale Attrill,0.46,45.5078,-122.6897,Hyundai,2015,Veracruz,1,461,42481,8760,7/23/2015,West,Oregon,97201
True,Portland,Portland,Yellow,United States,Anabel Reynolds,0.04,45.5806,-122.3748,Pontiac,2015,G3,1,77,26730,705,8/20/2018,West,Oregon,97296
False,Philadelphia,Philadelphia,Yellow,United States,Gwenny Buesnel,0.46,40.0018,-75.1179,Lexus,2015,RX,1,962,55182,11160,9/9/2017,East,Pennsylvania,19178
False,Anderson,Anderson,Yellow,United States,Sunny Taffurelli,0.05,34.5271,-82.7087,Dodge,2015,Challenger,1,655,70491,2852,8/1/2017,South,South Carolina,29625
False,Beaufort,Beaufort,Yellow,United States,Billy Shipp,0.34,32.3401,-80.689,Land Rover,2015,LR2,1,749,41307,5880,4/27/2018,South,South Carolina,29905
False,Greenville,Greenville,Yellow,United States,Kelly Plumm,0.17,34.8661,-82.3198,Toyota,2015,TundraMax,1,352,78085,4119,6/14/2018,South,South Carolina,29615
False,Sioux Falls,Sioux Falls,Yellow,United States,Friederike Hewins,0.56,43.524,-96.7341,Subaru,2015,Impreza WRX,1,968,11156,767,10/23/2015,Central,South Dakota,57105
False,Chattanooga,Chattanooga,Yellow,United States,Delilah Wanstall,0.89,35.0768,-85.3082,Lotus,2015,Exige,1,234,96668,10962,7/9/2016,South,Tennessee,37405
False,Houston,Houston,Yellow,United States,Cal Dorey,0.84,29.834,-95.4342,Infiniti,2015,G37,1,828,12143,3528,10/17/2018,South,Texas,77218
False,Amarillo,Amarillo,Yellow,United States,Hedvig Corbett,0.03,35.4015,-101.8951,Mazda,2015,Mazda6,1,624,60448,1668,4/13/2017,South,Texas,79171
False,Huntington,Huntington,Yellow,United States,Gian Devonald,0.1,38.4134,-82.2774,Ford,2015,Taurus,1,751,96547,60059,10/12/2015,East,West Virginia,25770
True,Mesa,Mesa,Red,United States,Boothe Standley,0.27,33.4707,-111.7188,Dodge,2015,Ram 3500,1,117,67837,41702,8/8/2015,West,Arizona,85215
True,Tucson,Tucson,Red,United States,Quinn Hardage,0.73,32.4142,-110.9466,Dodge,2015,Caravan,1,668,26436,44070,8/18/2017,West,Arizona,85737
True,Sacramento,Sacramento,Red,United States,Marylou Dummett,0.9,38.3774,-121.4444,Audi,2015,S4,1,16,14915,19241,9/26/2017,West,California,94273
True,San Diego,San Diego,Red,United States,Willi Addionizio,0.24,32.8919,-117.2035,Ford,2015,Transit Connect,1,298,37506,35778,4/29/2016,West,California,92121
True,Van Nuys,Van Nuys,Red,United States,Pet Labram,0.43,34.1781,-118.4574,Hyundai,2015,Accent,1,903,54516,39429,8/27/2018,West,California,91411
False,New Haven,New Haven,Red,United States,Lottie Rogister,0.14,41.3657,-72.9275,Chevrolet,2015,Cobalt,1,359,79473,34775,12/26/2017,East,Connecticut,06538
False,Stamford,Stamford,Red,United States,Gare Goschalk,0.54,41.0888,-73.5435,Subaru,2015,Tribeca,1,38,68322,26582,9/13/2016,East,Connecticut,06905
False,Miami,Miami,Red,United States,Giffer Humpherston,0.17,25.5593,-80.3483,Jaguar,2015,XK,1,303,52236,16870,8/11/2018,South,Florida,33190
False,Schaumburg,Schaumburg,Red,United States,Merrili Haddinton,0.36,42.0144,-88.0935,Bentley,2015,Azure T,1,166,49938,14994,4/27/2017,Central,Illinois,60193
False,Des Moines,Des Moines,Red,United States,Kristi Frith,0.32,41.6727,-93.5722,Bentley,2015,Azure,1,456,23790,726,5/23/2018,Central,Iowa,50369
False,Louisville,Louisville,Red,United States,Hermon Mucillo,0.72,38.2149,-85.6245,Infiniti,2015,G,1,107,73809,24687,2/18/2015,East,Kentucky,40220
False,Monticello,Monticello,Red,United States,Brittni Morritt,0.54,45.2009,-93.8881,Aptera,2015,Type-1h,1,944,15598,17371,7/20/2015,Central,Minnesota,55565
False,Saint Paul,Saint Paul,Red,United States,Josepha McCullouch,0.02,44.9608,-93.1216,Mercury,2015,Mariner,1,600,74410,50675,5/4/2018,Central,Minnesota,55103
False,Schenectady,Schenectady,Red,United States,Sergent Andreasen,0.36,42.8333,-74.058,Ford,2015,Transit Connect,1,961,45753,29280,1/9/2016,East,New York,12325
False,Rochester,Rochester,Red,United States,Dorothea Whiley,0.4,43.174,-77.5637,Lincoln,2015,MKS,1,703,40986,3528,7/13/2015,East,New York,14609
False,Brooklyn,Brooklyn,Red,United States,Crissy Shank,0.79,40.6451,-73.945,Lincoln,2015,Navigator,1,111,45019,2203,3/3/2015,East,New York,11241
False,Memphis,Memphis,Red,United States,Ferne Brunke,0.17,35.2017,-89.9715,Acura,2015,TSX,1,549,31416,13994,1/28/2015,South,Tennessee,38136
False,El Paso,El Paso,Red,United States,Mike Cudiff,0.23,31.8925,-106.5426,Ford,2015,F-Series Super Duty,1,114,54768,686,12/5/2016,South,Texas,79911
False,Houston,Houston,Red,United States,Denny Berntsson,0.56,29.9781,-95.5803,Volvo,2015,V70,1,950,86386,9887,5/1/2017,South,Texas,77070
False,Birmingham,Birmingham,Yellow,United States,Harald Baldi,0.55,33.5446,-86.9292,Volvo,2015,C30,1,205,50605,24107,10/8/2015,South,Alabama,35254
True,Fresno,Fresno,Yellow,United States,Shea Ambridge,0.2,36.7464,-119.6397,BMW,2015,M6,1,203,45181,9871,2/23/2018,West,California,93709
True,Sunnyvale,Sunnyvale,Yellow,United States,Berta Freebury,0.83,37.3983,-122.0006,Buick,2015,Enclave,1,467,39219,6426,7/29/2016,West,California,94089
False,Danbury,Danbury,Yellow,United States,Jermayne Borrell,0.46,41.3089,-73.3637,Volvo,2015,V50,1,703,41232,18194,12/13/2018,East,Connecticut,06816
False,Wilmington,Wilmington,Yellow,United States,Svend Grogono,0.76,39.8188,-75.5064,Porsche,2015,Cayman,1,55,40999,11922,2/4/2015,East,Delaware,19810
False,Columbus,Columbus,Yellow,United States,Giordano Lewcock,0.77,32.491,-84.8741,BMW,2015,7 Series,1,921,43213,48757,1/24/2016,South,Georgia,31914
False,Chicago,Chicago,Yellow,United States,Vickie Janik,0.53,41.9399,-87.6528,Volkswagen,2015,Routan,1,923,22953,38342,9/22/2016,Central,Illinois,60657
False,Cedar Rapids,Cedar Rapids,Yellow,United States,Magdalene Attawell,0.18,41.9804,-91.7098,Ford,2015,Expedition,1,340,14474,1088,1/13/2018,Central,Iowa,52405
False,Topeka,Topeka,Yellow,United States,Roddie Perrins,0.57,39.0429,-95.7697,Nissan,2015,Rogue,1,251,29952,10389,9/9/2016,Central,Kansas,66622
True,Las Vegas,Las Vegas,Yellow,United States,Thacher Lansley,0.49,36.2471,-115.221,Hummer,2015,H3T,1,992,20016,11971,10/15/2015,West,Nevada,89130
False,Portsmouth,Portsmouth,Yellow,United States,Hewie Rickaert,0.56,43.0059,-71.0132,Volkswagen,2015,Routan,1,932,22630,4971,12/25/2017,East,New Hampshire,00214
False,Dayton,Dayton,Yellow,United States,Audrey Loachhead,0.13,39.7505,-84.2686,Volvo,2015,S40,1,604,67675,4543,7/4/2018,East,Ohio,45470
False,Pittsburgh,Pittsburgh,Yellow,United States,Hale Woodrooffe,0.23,40.4181,-80.0526,Lotus,2015,Elise,1,243,40883,10081,3/28/2016,East,Pennsylvania,15220
False,Austin,Austin,Yellow,United States,Myrtle Boshier,0.7,30.1876,-97.7472,Infiniti,2015,QX56,1,120,10119,2093,1/14/2017,South,Texas,78744
False,Tyler,Tyler,Yellow,United States,Rikki Rydzynski,0.84,32.3475,-95.3065,Mazda,2015,Mazda5,1,330,77444,15382,2/12/2015,South,Texas,75710
False,Dallas,Dallas,Yellow,United States,Wendi Ashley,0.18,33.0005,-96.8314,Porsche,2015,Cayenne,1,17,62982,33809,7/17/2015,South,Texas,75287
False,Dallas,Dallas,Yellow,United States,Rozalin Hearnaman,0.62,32.7086,-96.7955,Volvo,2015,XC60,1,247,33144,25051,2/14/2018,South,Texas,75216
False,Lynchburg,Lynchburg,Yellow,United States,Mureil Haighton,0.01,37.4009,-79.1785,Chevrolet,2015,Express,1,826,72650,38484,4/26/2017,East,Virginia,24515
False,Milwaukee,Milwaukee,Yellow,United States,Marcie Sutehall,0.8,43.0389,-87.9024,Lexus,2015,LS,1,748,27855,33382,9/17/2018,Central,Wisconsin,53277
False,Birmingham,Birmingham,Black,United States,Blondy Maneylaws,0.62,33.5225,-86.8094,Nissan,2015,Titan,1,859,23138,16003,11/21/2018,South,Alabama,35263
False,Birmingham,Birmingham,Black,United States,Keslie Zorn,0.59,33.5446,-86.9292,Toyota,2015,Venza,1,139,23880,33977,6/17/2015,South,Alabama,35295
True,Phoenix,Phoenix,Black,United States,Alayne Postlewhite,0.89,33.5082,-112.1011,Honda,2015,Accord Crosstour,1,917,28313,20157,4/18/2018,West,Arizona,85015
True,San Francisco,San Francisco,Black,United States,Scarface Andrey,0.87,37.7848,-122.7278,BMW,2015,3 Series,1,427,96104,6915,6/25/2016,West,California,94169
True,Bakersfield,Bakersfield,Black,United States,Lynnelle Lurner,0.29,35.2944,-118.9052,Mercedes-Benz,2015,C-Class,1,409,15337,32598,9/13/2017,West,California,93386
True,Long Beach,Long Beach,Black,United States,Maxine Earwaker,0.27,33.7866,-118.2987,Tesla,2015,Roadster,1,713,64512,52426,10/24/2016,West,California,90847
False,Washington,Washington,Black,United States,Sal Rundall,0.61,38.9381,-77.086,GMC,2015,Yukon XL 1500,1,472,45244,18091,2/24/2018,East,District of Columbia,20016
False,Saint Petersburg,Saint Petersburg,Black,United States,Cortie Golby,0.67,27.8918,-82.7248,Ford,2015,Focus,1,615,15212,6034,5/13/2015,South,Florida,33737
False,Vero Beach,Vero Beach,Black,United States,Falito Gebuhr,0.14,27.709,-80.5726,Mitsubishi,2015,Galant,1,66,35744,7528,4/3/2017,South,Florida,32969
